"Latest: Time (min)","Latest: Dissolved Oxygen (mg/L)","Latest: Salinity (ppt)","Latest: Temperature (°C)","Latest: Pressure (kPa)","Latest: Dissolved Oxygen 2 (mg/L)","Latest: Dissolved Oxygen 3 (mg/L)","Latest: Dissolved Oxygen 4 (mg/L)","Latest: FlowV3 (V)","Latest: FlowV4 (V)","Latest: Potential (V)","Latest: Potential 2 (V)","Latest: Time-run (min)","Latest: Sawtooth","Latest: PWM(Circ=1 Flush=0)","Latest: Flag","Latest: DO1cor (mg/L)","Latest: NoSlopeSamples","Latest: DO1slope ((mg/L)/min)","Latest: VO2-1 (mg/kg/h)","Latest: collapse(Time) (min)","Latest: collapse(VO2-1) (mg/kg/h)","Latest: NoRestSamples","Latest: DO2cor (mg/L)","Latest: DO2slope ((mg/L)/min)","Latest: VO2-2 (mg/kg/h)","Latest: collapse(VO2-2) (mg/kg/h)","Latest: DO3cor (mg/L)","Latest: DO4cor (mg/L)","Latest: DO3slope ((mg/L)/min)","Latest: DO4slope ((mg/L)min)","Latest: VO2-3 (mg/kg/h)","Latest: VO2-4 (mg/kg/h)","Latest: collapse(VO2-3) (mg/kg/h)","Latest: collapse(VO2-4) (mg/kg/h)"
37.35,8.48267227687,7.64627945074,24.410170706,102.40084375,8.59728158654,8.54574130527,8.60745401048,2.08671569824,2.05924987793,0.85334777832,2.07908630371,37.35,0.735,1,,8.13499065069,224,,,,,0,8.24959996036,,,,8.19805967909,8.2597723843,,,,,,
37.3666666667,8.48301135767,7.64164196927,24.4188733131,102.3956875,8.59219537458,8.54574130527,8.60881033367,2.08671569824,2.05924987793,0.85319519043,2.0792388916,37.3666666667,0.73666666667,1,,8.13559352596,224,,,,,0,8.24477754287,,,,8.19832347356,8.26139250196,,,,,,
37.3833333333,8.48335043846,7.64906193962,24.4304766383,102.39740625,8.59728158654,8.54608038607,8.60914941447,2.08671569824,2.05940246582,0.853042602539,2.07916259766,37.3833333333,0.73833333333,1,,8.13566584816,225,,,,,0,8.24959699624,,,,8.19839579577,8.26146482417,,,,,,
37.4,8.48335043846,7.64627945074,24.4464309312,102.3956875,8.59626434415,8.54608038607,8.60236779851,2.0866394043,2.05924987793,0.85319519043,2.07908630371,37.4,0.74,1,,8.13588923828,224,,,,,0,8.24880314397,,,,8.19861918589,8.25490659833,,,,,,
37.4166666667,8.48368951926,7.63793198409,24.4623849043,102.40084375,8.59694250575,8.54608038607,8.60236779851,2.0866394043,2.05932617188,0.852890014648,2.07916259766,37.4166666667,0.74166666667,1,,8.13670433496,224,,,,,0,8.24995732145,,,,8.19909520177,8.25538261421,,,,,,
37.4333333333,8.48335043846,7.64535195444,24.4797888784,102.3956875,8.59694250575,8.54608038607,8.60813217207,2.0866394043,2.05909729004,0.852737426758,2.0792388916,37.4333333333,0.74333333333,1,,8.13613362243,225,,,,,0,8.24972568972,,,,8.19886357004,8.26091535604,,,,,,
37.45,8.48301135767,7.63329450262,24.4942919063,102.39740625,8.60541952569,8.54608038607,8.60881033367,2.08679199219,2.05940246582,0.852737426758,2.07908630371,37.45,0.745,1,,8.13642976831,224,,,,,0,8.25883793633,,,,8.19949879671,8.26222874431,,,,,,
37.4666666667,8.48368951926,7.63236700633,24.5029936005,102.3956875,8.60982757606,8.54608038607,8.60881033367,2.08686828613,2.05924987793,0.852661132813,2.07931518555,37.4666666667,0.74666666667,1,,8.13720256913,224,,,,,0,8.26334062593,,,,8.19959343594,8.26232338354,,,,,,
37.4833333333,8.48335043846,7.63329450262,24.5102449427,102.399125,8.61321838404,8.54608038607,8.60881033367,2.08671569824,2.05917358398,0.852508544922,2.07908630371,37.4833333333,0.74833333333,1,,8.1368651345,225,,,,,0,8.26673308008,,,,8.19959508211,8.26232502971,,,,,,
37.5,8.48335043846,7.62865702115,24.5102449427,102.4025625,8.62101724239,8.54574130527,8.60847125287,2.08671569824,2.05932617188,0.852661132813,2.07916259766,37.5,0.75,1,,8.1370756359,224,,,,,0,8.27474243983,,,,8.19946650271,8.26219645031,,,,,,
37.5166666667,8.4769079033,7.62216454709,24.5087946793,102.39740625,8.62576437356,8.54574130527,8.60745401048,2.08671569824,2.05902099609,0.852508544922,2.07916259766,37.5166666667,0.75166666667,1,,8.13091906701,224,,,,,0,8.27977553727,,,,8.19975246898,8.26146517419,,,,,,
37.5333333333,8.47622974171,7.61938205821,24.5015433245,102.399125,8.62949426234,8.54540222447,8.60881033367,2.08679199219,2.05917358398,0.852584838867,2.07916259766,37.5333333333,0.75333333333,1,,8.13032353267,225,,,,,0,8.2835880533,,,,8.19949601543,8.26290412463,,,,,,
37.55,8.4769079033,7.62494703598,24.495742195,102.399125,8.62949426234,8.54608038607,8.61491378803,2.08671569824,2.05932617188,0.852432250977,2.07916259766,37.55,0.755,1,,8.13071407017,224,,,,,0,8.28330042921,,,,8.19988655294,8.2687199549,,,,,,
37.5666666667,8.4769079033,7.61567207304,24.4812391927,102.399125,8.63424139351,8.54574130527,8.61525286883,2.08671569824,2.05909729004,0.852432250977,2.07931518555,37.5666666667,0.75666666667,1,,8.13104775865,224,,,,,0,8.28838124886,,,,8.19988116062,8.26939272418,,,,,,
37.5833333333,8.4769079033,7.6212370508,24.4739875952,102.399125,8.64000576707,8.54608038607,8.61525286883,2.0866394043,2.05917358398,0.852584838867,2.07931518555,37.5833333333,0.75833333333,1,,8.1307512512,225,,,,,0,8.29384911497,,,,8.19992373397,8.26909621673,,,,,,
37.6,8.4775860649,7.61196208786,24.4681862706,102.3956875,8.63932760548,8.54608038607,8.6193218384,2.08679199219,2.05917358398,0.852584838867,2.0792388916,37.6,0.76,1,,8.13181568467,224,,,,,0,8.29355722525,,,,8.20031000584,8.27355145817,,,,,,
37.6166666667,8.4769079033,7.61474457674,24.4768882419,102.39740625,8.64678738303,8.54608038607,8.61898275761,2.0866394043,2.05924987793,0.852432250977,2.07931518555,37.6166666667,0.76166666667,1,,8.1310636386,224,,,,,0,8.30094311833,,,,8.20023612137,8.27313849291,,,,,,
37.6333333333,8.4772469841,7.61474457674,24.4638352498,102.40084375,8.64678738303,8.54574130527,8.6193218384,2.08648681641,2.05932617188,0.852508544922,2.07916259766,37.6333333333,0.76333333333,1,,8.13132394301,225,,,,,0,8.30086434194,,,,8.19981826418,8.27339879731,,,,,,
37.65,8.4775860649,7.61567207304,24.4420797923,102.3956875,8.64678738303,8.54608038607,8.61898275761,2.08671569824,2.05917358398,0.852432250977,2.07908630371,37.65,0.765,1,,8.13148940742,224,,,,,0,8.30069072555,,,,8.19998372859,8.27288610013,,,,,,
37.6666666667,8.4769079033,7.61381708045,24.4406294073,102.4025625,8.64712646383,8.54540222447,8.61864367681,2.08686828613,2.05917358398,0.852584838867,2.07916259766,37.6666666667,0.76666666667,1,,8.13088677557,224,,,,,0,8.3011053361,,,,8.19938109674,8.27262254908,,,,,,
37.6833333333,8.47521249931,7.61474457674,24.4232245802,102.399125,8.63966668628,8.54540222447,8.61898275761,2.08686828613,2.05932617188,0.852584838867,2.0792388916,37.6833333333,0.76833333333,1,,8.12904388079,225,,,,,0,8.29349806776,,,,8.19923360595,8.27281413909,,,,,,
37.7,8.47656882251,7.61381708045,24.429026232,102.39396875,8.6352586359,8.54540222447,8.61898275761,2.08679199219,2.05924987793,0.852432250977,2.07901000977,37.7,0.77,1,,8.13047749242,224,,,,,0,8.28916730581,,,,8.19931089438,8.27289142752,,,,,,
37.7166666667,8.48267227687,7.60732460639,24.4319270418,102.399125,8.62983334314,8.54540222447,8.61457470723,2.08656311035,2.05924987793,0.852508544922,2.07908630371,37.7166666667,0.77166666667,1,,8.13689360805,224,,,,,0,8.28405467432,,,,8.19962355565,8.26879603841,,,,,,
37.7333333333,8.48402860006,7.60732460639,24.4362782366,102.399125,8.62610345436,8.54540222447,8.61389654564,2.08671569824,2.05909729004,0.852737426758,2.07916259766,37.7333333333,0.77333333333,1,,8.13827623611,225,,,,,0,8.28035109041,,,,8.19964986052,8.26814418169,,,,,,
37.75,8.48335043846,7.60917959898,24.4449805542,102.3956875,8.6203390808,8.54540222447,8.6193218384,2.08671569824,2.05924987793,0.852813720703,2.07908630371,37.75,0.775,1,,8.13756636196,224,,,,,0,8.2745550043,,,,8.19961814797,8.2735377619,,,,,,
37.7666666667,8.48436768086,7.61010709527,24.4522324128,102.3956875,8.62474713117,8.54608038607,8.61423562644,2.08671569824,2.05917358398,0.852813720703,2.0792388916,37.7666666667,0.77666666667,1,,8.13858526579,224,,,,,0,8.2789647161,,,,8.200297971,8.26845321137,,,,,,
37.7833333333,8.48911481203,7.61103459157,24.4681862706,102.3956875,8.62542529277,8.54574130527,8.61457470723,2.0866394043,2.05924987793,0.852890014648,2.07908630371,37.7833333333,0.77833333333,1,,8.14338656295,225,,,,,0,8.27969704369,,,,8.20001305619,8.26884645815,,,,,,
37.8,8.48775848884,7.61659956933,24.4652855927,102.39740625,8.62644253516,8.54574130527,8.61423562644,2.08633422852,2.05917358398,0.852966308594,2.07908630371,37.8,0.78,1,,8.14175993793,224,,,,,0,8.28044398425,,,,8.19974275436,8.26823707553,,,,,,
37.8166666667,8.48368951926,7.61010709527,24.4522324128,102.39740625,8.6206781616,8.54608038607,8.61525286883,2.08648681641,2.05924987793,0.853042602539,2.07916259766,37.8166666667,0.78166666667,1,,8.13790710419,224,,,,,0,8.27489574653,,,,8.200297971,8.26947045376,,,,,,
37.8333333333,8.48267227687,7.61845456192,24.4420797923,102.4025625,8.62,8.54540222447,8.61423562644,2.08618164063,2.05932617188,0.853042602539,2.07939147949,37.8333333333,0.78333333333,1,,8.13644916829,225,,,,,0,8.27377689142,,,,8.19917911589,8.26801251786,,,,,,
37.85,8.4772469841,7.61845456192,24.4217741605,102.406,8.61355746484,8.54574130527,8.60847125287,2.08648681641,2.05932617188,0.853042602539,2.07908630371,37.85,0.785,1,,8.13090091973,224,,,,,0,8.26721140047,,,,8.1993952409,8.2621251885,,,,,,
37.8666666667,8.47012628735,7.61845456192,24.410170706,102.3956875,8.61796551521,8.54540222447,8.60948849527,2.0866394043,2.05932617188,0.852890014648,2.07908630371,37.8666666667,0.78666666667,1,,8.12370987815,224,,,,,0,8.27154910601,,,,8.19898581527,8.26307208607,,,,,,
37.8833333333,8.47080444894,7.60917959898,24.4145220217,102.39740625,8.61321838404,8.54506314367,8.60847125287,2.0866394043,2.05932617188,0.852813720703,2.07916259766,37.8833333333,0.78833333333,1,,8.12483613311,225,,,,,0,8.26725006821,,,,8.19909482784,8.26250293704,,,,,,
37.9,8.46978720655,7.61659956933,24.394215672,102.4025625,8.62135632319,8.54574130527,8.60847125287,2.08671569824,2.05917358398,0.852890014648,2.0792388916,37.9,0.79,1,,8.12335834425,224,,,,,0,8.27492746089,,,,8.19931244297,8.26204239057,,,,,,
37.9166666667,8.47046536814,7.61103459157,24.4014680011,102.39396875,8.6206781616,8.54540222447,8.60236779851,2.08671569824,2.05940246582,0.852966308594,2.07908630371,37.9166666667,0.79166666667,1,,8.12433360261,224,,,,,0,8.27454639607,,,,8.19927045894,8.25623603298,,,,,,
37.9333333333,8.47046536814,7.61938205821,24.3956661433,102.40084375,8.6206781616,8.54506314367,8.60270687931,2.0866394043,2.05902099609,0.852813720703,2.07931518555,37.9333333333,0.79333333333,1,,8.12391875688,225,,,,,0,8.27413155034,,,,8.19851653241,8.25616026805,,,,,,
37.95,8.47656882251,7.61381708045,24.3971166119,102.39396875,8.62542529277,8.54608038607,8.60168963692,2.0866394043,2.05932617188,0.852966308594,2.07908630371,37.95,0.795,1,,8.13028411964,224,,,,,0,8.2791405899,,,,8.1997956832,8.25540493405,,,,,,
37.9666666667,8.47622974171,7.61845456192,24.4072698152,102.39740625,8.63017242394,8.54574130527,8.60168963692,2.08671569824,2.05917358398,0.852890014648,2.07908630371,37.9666666667,0.79666666667,1,,8.1297957367,224,,,,,0,8.28373841893,,,,8.19930730026,8.25525563191,,,,,,
37.9833333333,8.47046536814,7.61567207304,24.4203237381,102.399125,8.63491955511,8.54574130527,8.60270687931,2.08641052246,2.05924987793,0.853042602539,2.0792388916,37.9833333333,0.79833333333,1,,8.12423701324,225,,,,,0,8.28869120021,,,,8.19951295037,8.25647852441,,,,,,
38,8.47046536814,7.62030955451,24.4449805542,102.3956875,8.6352586359,8.54574130527,8.60813217207,2.08694458008,2.05909729004,0.853118896484,2.0792388916,38,0.8,1,,8.12417551289,224,,,,,0,8.28896878065,,,,8.19945145002,8.26184231682,,,,,,
38.0166666667,8.47148261054,7.61381708045,24.4493316773,102.4025625,8.63491955511,8.54574130527,8.60914941447,2.08679199219,2.05924987793,0.85319519043,2.07908630371,38.0166666667,0.80166666667,1,,8.12551409437,224,,,,,0,8.28895103894,,,,8.1997727891,8.2631808983,,,,,,
38.0333333333,8.47012628735,7.61288958415,24.4507820464,102.3956875,8.64034484787,8.54574130527,8.60881033367,2.0866394043,2.05932617188,0.853042602539,2.07916259766,38.0333333333,0.80333333333,1,,8.12420868039,225,,,,,0,8.29442724091,,,,8.19982369831,8.26289272671,,,,,,
38.05,8.46605731777,7.61103459157,24.4391790197,102.40084375,8.64712646383,8.54540222447,8.60813217207,2.0866394043,2.05932617188,0.852890014648,2.07916259766,38.05,0.805,1,,8.1201538756,224,,,,,0,8.30122302166,,,,8.1994987823,8.2622287299,,,,,,
38.0666666667,8.46605731777,7.61103459157,24.4377286295,102.399125,8.64712646383,8.54540222447,8.60881033367,2.08656311035,2.05924987793,0.852966308594,2.07931518555,38.0666666667,0.80666666667,1,,8.12014510591,224,,,,,0,8.30121425197,,,,8.19949001261,8.26289812181,,,,,,
38.0833333333,8.45927570182,7.6054696138,24.4188733131,102.3956875,8.65085635261,8.54506314367,8.60847125287,2.08656311035,2.05917358398,0.853042602539,2.07916259766,38.0833333333,0.80833333333,1,,8.11350240166,225,,,,,0,8.30508305245,,,,8.19928984351,8.26269795271,,,,,,
38.1,8.45791937862,7.61196208786,24.4072698152,102.3956875,8.6511954334,8.54540222447,8.61389654564,2.08686828613,2.05940246582,0.852890014648,2.07916259766,38.1,0.81,1,,8.1117806059,224,,,,,0,8.30505666068,,,,8.19926345175,8.26775777292,,,,,,
38.1166666667,8.45893662102,7.61288958415,24.3913147212,102.399125,8.65594256457,8.54540222447,8.61423562644,2.08641052246,2.05932617188,0.852966308594,2.07931518555,38.1166666667,0.81166666667,1,,8.11265889739,224,,,,,0,8.30966484094,,,,8.19912450084,8.26795790281,,,,,,
38.1333333333,8.44808603549,7.60732460639,24.3724582713,102.40084375,8.65628164537,8.54540222447,8.61559194963,2.08694458008,2.05924987793,0.852890014648,2.07908630371,38.1333333333,0.81333333333,1,,8.1019470024,225,,,,,0,8.31014261228,,,,8.19926319138,8.26945291654,,,,,,
38.15,8.44944235868,7.61196208786,24.3782603058,102.39225,8.65594256457,8.54506314367,8.61457470723,2.0866394043,2.05932617188,0.853042602539,2.0792388916,38.15,0.815,1,,8.10312756666,224,,,,,0,8.30962777255,,,,8.19874835165,8.26825991521,,,,,,
38.1666666667,8.45147684346,7.60268712492,24.3753592941,102.39396875,8.65051727181,8.54540222447,8.61491378803,2.0866394043,2.05924987793,0.853042602539,2.07916259766,38.1666666667,0.81666666667,1,,8.10556642473,224,,,,,0,8.30460685308,,,,8.19949180574,8.2690033693,,,,,,
38.1833333333,8.45825845942,7.61010709527,24.3739087841,102.40084375,8.64610922144,8.54506314367,8.61389654564,2.0866394043,2.05924987793,0.853118896484,2.07916259766,38.1833333333,0.81833333333,1,,8.11200163277,225,,,,,0,8.29985239479,,,,8.19880631702,8.26763971899,,,,,,
38.2,8.45961478261,7.59433965827,24.3797108075,102.40084375,8.63966668628,8.54540222447,8.61389654564,2.08656311035,2.05917358398,0.85319519043,2.07908630371,38.2,0.82,1,,8.11411053257,224,,,,,0,8.29416243624,,,,8.19989797443,8.2683922956,,,,,,
38.2166666667,8.45758029783,7.59712214716,24.3724582713,102.3956875,8.63458047431,8.54506314367,8.61423562644,2.08671569824,2.05924987793,0.853118896484,2.0792388916,38.2166666667,0.82166666667,1,,8.11190548437,224,,,,,0,8.28890566085,,,,8.19938833021,8.26856081298,,,,,,
38.2333333333,8.46504007538,7.59248466569,24.3753592941,102.399125,8.63051150473,8.54506314367,8.61491378803,2.08656311035,2.05917358398,0.85319519043,2.07916259766,38.2333333333,0.82333333333,1,,8.11959385265,225,,,,,0,8.285065282,,,,8.19961692094,8.2694675653,,,,,,
38.25,8.46605731777,7.59248466569,24.392765198,102.39396875,8.62576437356,8.54472406288,8.61457470723,2.0866394043,2.05909729004,0.853271484375,2.0792388916,38.25,0.825,1,,8.12071650537,224,,,,,0,8.28042356116,,,,8.19938325048,8.26923389483,,,,,,
38.2666666667,8.47046536814,7.60268712492,24.3971166119,102.3956875,8.6193218384,8.54540222447,8.61423562644,2.08656311035,2.05917358398,0.85334777832,2.07908630371,38.2666666667,0.82666666667,1,,8.12468686779,224,,,,,0,8.27354333805,,,,8.19962372412,8.26845712609,,,,,,
38.2833333333,8.47080444894,7.60175962863,24.3855127864,102.399125,8.61254022245,8.54574130527,8.60914941447,2.08656311035,2.05932617188,0.853500366211,2.07916259766,38.2833333333,0.82833333333,1,,8.12499781112,225,,,,,0,8.26673358463,,,,8.19993466745,8.26334277665,,,,,,
38.3,8.47521249931,7.59712214716,24.3913147212,102.3956875,8.61016665686,8.54506314367,8.60813217207,2.0866394043,2.05924987793,0.85334777832,2.0792388916,38.3,0.83,1,,8.12965196883,224,,,,,0,8.26460612638,,,,8.19950261319,8.26257164159,,,,,,
38.3166666667,8.47080444894,7.59804964345,24.394215672,102.4025625,8.6044022833,8.54506314367,8.61491378803,2.08671569824,2.05917358398,0.853424072266,2.0792388916,38.3166666667,0.83166666667,1,,8.12521930038,224,,,,,0,8.25881713474,,,,8.19947799511,8.26932863947,,,,,,
38.3333333333,8.47114352974,7.58506469533,24.3840622958,102.399125,8.6044022833,8.54506314367,8.60881033367,2.08679199219,2.05902099609,0.853729248047,2.07908630371,38.3333333333,0.83333333333,1,,8.12608757499,225,,,,,0,8.25934632855,,,,8.20000718892,8.26375437892,,,,,,
38.35,8.47046536814,7.5906296731,24.3898642416,102.3956875,8.6047413641,8.54506314367,8.60847125287,2.08679199219,2.05917358398,0.853652954102,2.07916259766,38.35,0.835,1,,8.12519137474,224,,,,,0,8.2594673707,,,,8.19978915027,8.26319725947,,,,,,
38.3666666667,8.46571823697,7.59155716939,24.3898642416,102.4025625,8.59694250575,8.54506314367,8.60813217207,2.08671569824,2.05940246582,0.853576660156,2.07916259766,38.3666666667,0.83666666667,1,,8.12040205467,224,,,,,0,8.25162632345,,,,8.19974696137,8.26281598977,,,,,,
38.3833333333,8.46571823697,7.59341216198,24.3855127864,102.39396875,8.59626434415,8.54506314367,8.60847125287,2.08656311035,2.05924987793,0.853652954102,2.07916259766,38.3833333333,0.83833333333,1,,8.12029132825,225,,,,,0,8.25083743543,,,,8.19963623495,8.26304434415,,,,,,
38.4,8.46504007538,7.59248466569,24.3898642416,102.39740625,8.59117813218,8.54438498208,8.60847125287,2.08648681641,2.05924987793,0.853958129883,2.07916259766,38.4,0.84,1,,8.11968170417,224,,,,,0,8.24581976097,,,,8.19902661087,8.26311288166,,,,,,
38.4166666667,8.45859754022,7.59248466569,24.3826118025,102.399125,8.59185629378,8.54506314367,8.61457470723,2.0866394043,2.05924987793,0.853805541992,2.07916259766,38.4166666667,0.84166666667,1,,8.11319525524,224,,,,,0,8.2464540088,,,,8.19966085869,8.26917242225,,,,,,
38.4333333333,8.45859754022,7.58135471016,24.3913147212,102.40084375,8.59117813218,8.54574130527,8.61389654564,2.08633422852,2.05917358398,0.854187011719,2.07916259766,38.4333333333,0.84333333333,1,,8.11375420288,225,,,,,0,8.24633479484,,,,8.20089796793,8.2690532083,,,,,,
38.45,8.45079868187,7.58413719904,24.3869632742,102.399125,8.59151721298,8.54438498208,8.60813217207,2.0866394043,2.05909729004,0.853805541992,2.0792388916,38.45,0.845,1,,8.10580246748,224,,,,,0,8.24652099859,,,,8.19938876769,8.26313595768,,,,,,
38.4666666667,8.45045960107,7.58320970275,24.4014680011,102.39740625,8.59728158654,8.54438498208,8.60779309128,2.0866394043,2.05924987793,0.853805541992,2.07916259766,38.4666666667,0.84666666667,1,,8.10559324536,224,,,,,0,8.25241523083,,,,8.19951862637,8.26292673557,,,,,,
38.4833333333,8.45079868187,7.58228220645,24.4029184587,102.399125,8.59151721298,8.54438498208,8.60881033367,2.08671569824,2.05924987793,0.853576660156,2.07916259766,38.4833333333,0.84833333333,1,,8.10598326692,225,,,,,0,8.24670179803,,,,8.19956956713,8.26399491872,,,,,,
38.5,8.44876419708,7.58042721386,24.4043689136,102.399125,8.59117813218,8.54506314367,8.60813217207,2.08648681641,2.05909729004,0.853652954102,2.07931518555,38.5,0.85,1,,8.10404189797,224,,,,,0,8.24645583307,,,,8.20034084456,8.26340987296,,,,,,
38.5166666667,8.45893662102,7.58042721386,24.4116211472,102.3956875,8.59151721298,8.54506314367,8.60948849527,2.0866394043,2.05917358398,0.853576660156,2.07908630371,38.5166666667,0.85166666667,1,,8.11425809424,224,,,,,0,8.2468386862,,,,8.20038461689,8.26480996849,,,,,,
38.5333333333,8.45927570182,7.58506469533,24.4145220217,102.399125,8.59117813218,8.54472406288,8.61423562644,2.08656311035,2.05917358398,0.853576660156,2.07901000977,38.5333333333,0.85333333333,1,,8.11440382386,225,,,,,0,8.24630625422,,,,8.19985218492,8.26936374848,,,,,,
38.55,8.45859754022,7.58228220645,24.4203237381,102.399125,8.59151721298,8.54438498208,8.61423562644,2.08679199219,2.05924987793,0.853729248047,2.07916259766,38.55,0.855,1,,8.11388717591,224,,,,,0,8.24680684867,,,,8.19967461777,8.26952526213,,,,,,
38.5666666667,8.46029294421,7.57764472498,24.4203237381,102.399125,8.59151721298,8.54506314367,8.61389654564,2.08671569824,2.05924987793,0.853958129883,2.0792388916,38.5666666667,0.85666666667,1,,8.11579341193,224,,,,,0,8.2470176807,,,,8.20056361139,8.26939701336,,,,,,
38.5833333333,8.46673547937,7.58042721386,24.4406294073,102.4025625,8.59151721298,8.54472406288,8.61423562644,2.0866394043,2.05924987793,0.853729248047,2.07908630371,38.5833333333,0.85833333333,1,,8.12223180329,225,,,,,0,8.2470135369,,,,8.2002203868,8.26973195036,,,,,,
38.6,8.46504007538,7.57949971757,24.4333774428,102.399125,8.59083905138,8.54438498208,8.61423562644,2.08671569824,2.05909729004,0.853729248047,2.07916259766,38.6,0.86,1,,8.12053487917,224,,,,,0,8.24633385517,,,,8.19987978587,8.26973043023,,,,,,
38.6166666667,8.47080444894,7.57949971757,24.4435301746,102.3956875,8.59660342495,8.54472406288,8.61491378803,2.0866394043,2.05932617188,0.853576660156,2.07916259766,38.6166666667,0.86166666667,1,,8.12636038625,224,,,,,0,8.25215936226,,,,8.20028000019,8.27046972534,,,,,,
38.6333333333,8.47046536814,7.57764472498,24.4507820464,102.3956875,8.6044022833,8.54506314367,8.61457470723,2.08671569824,2.05909729004,0.853805541992,2.0792388916,38.6333333333,0.86333333333,1,,8.12614923158,225,,,,,0,8.26008614674,,,,8.20074700711,8.27025857067,,,,,,
38.65,8.47046536814,7.58228220645,24.4551331378,102.399125,8.61050573766,8.54472406288,8.61491378803,2.08648681641,2.05932617188,0.853805541992,2.07908630371,38.65,0.865,1,,8.1259646929,224,,,,,0,8.26600506242,,,,8.20022338764,8.27041311279,,,,,,
38.6666666667,8.47046536814,7.5739347398,24.4391790197,102.39740625,8.61321838404,8.54540222447,8.61457470723,2.0866394043,2.05917358398,0.853805541992,2.07931518555,38.6666666667,0.86666666667,1,,8.1262480261,224,,,,,0,8.269001042,,,,8.20118488243,8.27035736519,,,,,,
38.6833333333,8.46944812575,7.58599219163,24.4261254114,102.399125,8.61355746484,8.54472406288,8.60813217207,2.0866394043,2.05917358398,0.853729248047,2.07908630371,38.6833333333,0.86833333333,1,,8.12460409927,225,,,,,0,8.26871343836,,,,8.1998800364,8.26328814559,,,,,,
38.7,8.47080444894,7.58413719904,24.4275758231,102.39396875,8.61254022245,8.54472406288,8.60779309128,2.08671569824,2.05909729004,0.853881835938,2.0792388916,38.7,0.87,1,,8.12605349304,224,,,,,0,8.26778926655,,,,8.19997310698,8.26304213538,,,,,,
38.7166666667,8.46707456017,7.64906193962,24.4116211472,102.40084375,8.62101724239,8.54506314367,8.61423562644,2.08656311035,2.05902099609,0.853729248047,2.07916259766,38.7166666667,0.87166666667,1,,8.11927524409,224,,,,,0,8.27321792631,,,,8.19726382759,8.26643631036,,,,,,
38.7333333333,8.46639639857,7.58506469533,24.4130715858,102.3956875,8.62644253516,8.54506314367,8.61457470723,2.0866394043,2.05917358398,0.854110717773,2.07916259766,38.7333333333,0.87333333333,1,,8.12151576461,225,,,,,0,8.2815619012,,,,8.20018250971,8.26969407327,,,,,,
38.75,8.46470099458,7.58506469533,24.4159724548,102.399125,8.62983334314,8.54472406288,8.61491378803,2.08648681641,2.05940246582,0.853958129883,2.07916259766,38.75,0.875,1,,8.11983787166,224,,,,,0,8.28497022022,,,,8.19986093996,8.27005066511,,,,,,
38.7666666667,8.45961478261,7.58135471016,24.4130715858,102.39740625,8.6352586359,8.54506314367,8.6193218384,2.08671569824,2.05917358398,0.854034423828,2.07908630371,38.7666666667,0.87666666667,1,,8.11490283568,224,,,,,0,8.29054668897,,,,8.20035119674,8.27460989147,,,,,,
38.7833333333,8.45995386341,7.57949971757,24.4130715858,102.399125,8.64543105984,8.54438498208,8.6193218384,2.08671569824,2.05940246582,0.853958129883,2.0792388916,38.7833333333,0.87833333333,1,,8.11532625999,225,,,,,0,8.30080345642,,,,8.19975737866,8.27469423498,,,,,,
38.8,8.45859754022,7.57764472498,24.4130715858,102.399125,8.64678738303,8.54540222447,8.61898275761,2.0866394043,2.05917358398,0.853958129883,2.0792388916,38.8,0.88,1,,8.11405428032,224,,,,,0,8.30224412313,,,,8.20085896457,8.27443949771,,,,,,
38.8166666667,8.45758029783,7.57207974722,24.4159724548,102.39740625,8.65017819101,8.54438498208,8.61898275761,2.0866394043,2.05909729004,0.853729248047,2.0792388916,38.8166666667,0.88166666667,1,,8.11330754954,224,,,,,0,8.30590544272,,,,8.20011223379,8.27471000932,,,,,,
38.8333333333,8.45893662102,7.58135471016,24.4246749971,102.39225,8.65085635261,8.54404590128,8.61898275761,2.08671569824,2.05917358398,0.853805541992,2.07908630371,38.8333333333,0.88333333333,1,,8.11429466108,225,,,,,0,8.30621439267,,,,8.19940394134,8.27434079767,,,,,,
38.85,8.44876419708,7.58320970275,24.4174228853,102.399125,8.65085635261,8.54506314367,8.62440805037,2.08671569824,2.05932617188,0.853652954102,2.07908630371,38.85,0.885,1,,8.10399416534,224,,,,,0,8.30608632087,,,,8.20029311193,8.27963801863,,,,,,
38.8666666667,8.44062625793,7.5748622361,24.4072698152,102.40084375,8.6515345142,8.54438498208,8.62406896957,2.08656311035,2.05924987793,0.853805541992,2.07916259766,38.8666666667,0.88666666667,1,,8.09617452687,224,,,,,0,8.30708278314,,,,8.19993325102,8.27961723851,,,,,,
38.8833333333,8.44096533873,7.57207974722,24.3971166119,102.40084375,8.65628164537,8.54438498208,8.62440805037,2.0866394043,2.05932617188,0.853652954102,2.07916259766,38.8833333333,0.88833333333,1,,8.09657889529,225,,,,,0,8.31189520193,,,,8.19999853864,8.28002160693,,,,,,
38.9,8.44130441953,7.57857222127,24.3855127864,102.3956875,8.66272418053,8.54438498208,8.61898275761,2.08656311035,2.05924987793,0.853729248047,2.07908630371,38.9,0.89,1,,8.09655258477,224,,,,,0,8.31797234577,,,,8.19963314732,8.27423092285,,,,,,
